time,hr,rr,sv,hrv,ss,status,bbt0,bbt1,bbt2,time2
1581818284,62,6,96,53,3130,1,907,0,0,1581818245
1581818285,64,6,90,80,3084,1,602,697,0,1581818246
1581818286,64,6,93,78,3740,1,728,0,0,1581818247
1581818287,65,6,93,87,10347,2,533,0,0,1581818248
1581818288,65,6,93,87,2812,1,533,0,0,1581818249
1581818289,65,7,90,87,2017,1,2546,0,0,1581818250
1581818290,65,7,90,87,1441,1,2546,0,0,1581818251
1581818291,65,7,90,87,958,1,2546,0,0,1581818252
1581818292,65,7,88,87,799,1,2517,0,0,1581818253
1581818293,65,7,88,87,717,1,2517,0,0,1581818254
1581818294,65,7,88,87,869,1,2517,0,0,1581818255
1581818295,65,7,88,87,866,1,2517,0,0,1581818256
1581818296,65,7,85,87,731,1,4078,0,0,1581818257
1581818297,65,7,85,87,607,1,4078,0,0,1581818258
1581818298,65,7,85,87,721,1,4078,0,0,1581818259
1581818299,65,7,82,87,459,1,3278,0,0,1581818260
1581818300,65,7,82,87,488,1,3278,0,0,1581818261
1581818301,65,7,82,87,495,1,3278,0,0,1581818262
1581818302,65,7,82,87,665,1,3278,0,0,1581818263
1581818303,65,7,82,87,570,1,3278,0,0,1581818264
1581818304,0,0,0,0,510,1,0,0,0,1581818265
1581818305,0,0,0,0,483,1,0,0,0,1581818266
1581818306,0,0,0,0,534,1,0,0,0,1581818267
1581818307,0,0,0,0,587,1,0,0,0,1581818268
1581818308,0,0,0,0,583,1,0,0,0,1581818269
1581818309,0,0,0,0,558,1,0,0,0,1581818270
1581818310,0,0,0,0,381,1,0,0,0,1581818271
1581818311,0,0,0,0,565,1,0,0,0,1581818272
1581818312,66,7,80,87,555,1,12432,0,0,1581818273
1581818313,66,7,80,87,607,1,12432,0,0,1581818274
1581818314,66,7,80,87,386,1,12432,0,0,1581818275
1581818315,66,7,80,87,496,1,12432,0,0,1581818276
1581818316,0,0,0,0,570,1,0,0,0,1581818277
1581818317,0,0,0,0,586,1,0,0,0,1581818278
1581818318,0,0,0,0,609,1,0,0,0,1581818279
1581818319,0,0,0,0,420,1,0,0,0,1581818280
1581818320,0,0,0,0,606,1,0,0,0,1581818281
1581818321,0,0,0,0,508,1,0,0,0,1581818282
1581818322,0,0,0,0,457,1,0,0,0,1581818283
1581818323,0,0,0,0,361,1,0,0,0,1581818284
1581818324,0,0,0,0,396,1,0,0,0,1581818285
1581818325,0,0,0,0,574,1,0,0,0,1581818286
1581818326,0,0,0,0,527,1,0,0,0,1581818287
1581818327,0,0,0,0,423,1,0,0,0,1581818288
1581818328,0,0,0,0,484,1,0,0,0,1581818289
1581818329,0,0,0,0,550,1,0,0,0,1581818290
1581818330,0,0,0,0,447,1,0,0,0,1581818291
1581818331,0,0,0,0,563,1,0,0,0,1581818292
1581818332,0,0,0,0,519,1,0,0,0,1581818293
1581818333,0,0,0,0,437,1,0,0,0,1581818294
1581818334,0,0,0,0,415,1,0,0,0,1581818295
1581818335,0,0,0,0,484,1,0,0,0,1581818296
1581818336,0,0,0,0,646,1,0,0,0,1581818297
1581818337,0,0,0,0,651,1,0,0,0,1581818298
1581818338,0,0,0,0,791,1,0,0,0,1581818299
1581818339,0,0,0,0,637,1,0,0,0,1581818300
1581818340,0,0,0,0,677,1,0,0,0,1581818301
1581818341,66,7,77,87,869,1,30191,0,0,1581818302
1581818342,66,7,77,87,652,1,30191,0,0,1581818303
1581818343,66,7,77,87,636,1,30191,0,0,1581818304
1581818344,66,7,77,87,866,1,30191,0,0,1581818305
1581818345,66,7,75,87,464,1,3302,0,0,1581818306
1581818346,66,7,75,87,367,1,3302,0,0,1581818307
1581818347,66,7,75,87,496,1,3302,0,0,1581818308
1581818348,66,7,75,87,657,1,3302,0,0,1581818309
1581818349,0,0,0,0,429,1,0,0,0,1581818310
1581818350,0,0,0,0,411,1,0,0,0,1581818311
1581818351,0,0,0,0,513,1,0,0,0,1581818312
1581818352,0,0,0,0,615,1,0,0,0,1581818313
1581818353,0,0,0,0,600,1,0,0,0,1581818314
1581818354,0,0,0,0,589,1,0,0,0,1581818315
1581818355,0,0,0,0,680,1,0,0,0,1581818316
1581818356,0,0,0,0,421,1,0,0,0,1581818317
1581818357,0,0,0,0,509,1,0,0,0,1581818318
1581818358,0,0,0,0,486,1,0,0,0,1581818319
1581818359,0,0,0,0,616,1,0,0,0,1581818320
1581818360,0,0,0,0,546,1,0,0,0,1581818321
1581818361,0,0,0,0,402,1,0,0,0,1581818322
1581818362,0,0,0,0,396,1,0,0,0,1581818323
1581818363,0,0,0,0,455,1,0,0,0,1581818324
1581818364,0,0,0,0,617,1,0,0,0,1581818325
1581818365,0,0,0,0,566,1,0,0,0,1581818326
1581818366,0,0,0,0,595,1,0,0,0,1581818327
1581818367,0,0,0,0,618,1,0,0,0,1581818328
1581818368,0,0,0,0,464,1,0,0,0,1581818329
1581818369,0,0,0,0,477,1,0,0,0,1581818330
1581818370,0,0,0,0,426,1,0,0,0,1581818331
1581818371,0,0,0,0,417,1,0,0,0,1581818332
1581818372,0,0,0,0,429,1,0,0,0,1581818333
1581818373,0,0,0,0,696,1,0,0,0,1581818334
1581818374,0,0,0,0,530,1,0,0,0,1581818335
1581818375,0,0,0,0,597,1,0,0,0,1581818336
1581818376,0,0,0,0,769,1,0,0,0,1581818337
1581818377,0,0,0,0,728,1,0,0,0,1581818338
1581818378,0,0,0,0,599,1,0,0,0,1581818339
1581818379,0,0,0,0,655,1,0,0,0,1581818340
1581818380,0,0,0,0,427,1,0,0,0,1581818341
1581818381,0,0,0,0,413,1,0,0,0,1581818342
1581818382,0,0,0,0,456,1,0,0,0,1581818343
1581818383,0,0,0,0,430,1,0,0,0,1581818344
1581818384,0,0,0,0,589,1,0,0,0,1581818345
1581818385,0,0,0,0,533,1,0,0,0,1581818346
1581818386,0,0,0,0,559,1,0,0,0,1581818347
1581818387,0,0,0,0,646,1,0,0,0,1581818348
1581818388,0,0,0,0,445,1,0,0,0,1581818349
1581818389,66,7,73,87,515,1,44156,0,0,1581818350
1581818390,66,7,73,87,440,1,44156,0,0,1581818351
1581818391,66,7,73,87,482,1,44156,0,0,1581818352
1581818392,66,7,73,87,686,1,44156,0,0,1581818353
1581818393,66,7,73,87,647,1,44156,0,0,1581818354
1581818394,0,0,0,0,493,1,0,0,0,1581818355
1581818395,0,0,0,0,407,1,0,0,0,1581818356
1581818396,0,0,0,0,513,1,0,0,0,1581818357
1581818397,0,0,0,0,562,1,0,0,0,1581818358
1581818398,0,0,0,0,382,1,0,0,0,1581818359
1581818399,0,0,0,0,460,1,0,0,0,1581818360
1581818400,0,0,0,0,627,1,0,0,0,1581818361
1581818401,0,0,0,0,2484,1,0,0,0,1581818362
1581818402,66,7,75,87,3420,1,12717,0,0,1581818363
1581818403,66,7,75,87,2124,1,12717,0,0,1581818364
1581818404,68,7,66,59,1620,1,697,1889,0,1581818365
1581818405,71,7,57,71,1707,1,561,0,0,1581818366
1581818406,75,7,62,45,5317,2,603,0,0,1581818367
1581818407,75,7,65,45,3172,1,1797,0,0,1581818368
1581818408,75,7,65,45,1435,1,1797,0,0,1581818369
1581818409,75,7,65,45,822,1,1797,0,0,1581818370
1581818410,75,7,65,45,615,1,1797,0,0,1581818371
1581818411,75,7,65,45,763,1,1797,0,0,1581818372
1581818412,75,7,64,45,1290,1,5137,0,0,1581818373
1581818413,79,7,76,36,4543,1,567,481,0,1581818374
1581818414,82,7,67,38,78855,2,508,0,0,1581818375
1581818415,82,7,67,38,15824,2,508,0,0,1581818376
1581818416,82,7,67,38,113148,2,508,0,0,1581818377
1581818417,82,7,67,38,10340,2,508,0,0,1581818378
1581818418,82,7,67,38,9279,2,508,0,0,1581818379
1581818419,0,0,0,0,18068,2,0,0,0,1581818380
1581818420,0,0,0,0,4857,2,0,0,0,1581818381
1581818421,83,7,67,38,2365,1,7087,0,0,1581818382
1581818422,83,7,67,38,2317,1,7087,0,0,1581818383
1581818423,83,7,70,81,3371,1,683,1330,0,1581818384
1581818424,83,7,70,79,1428,1,654,0,0,1581818385
1581818425,83,7,70,79,763,1,654,0,0,1581818386
1581818426,83,7,70,79,498,1,654,0,0,1581818387
1581818427,83,7,70,79,409,1,654,0,0,1581818388
1581818428,0,0,0,0,397,1,0,0,0,1581818389
1581818429,0,0,0,0,395,1,0,0,0,1581818390
1581818430,0,0,0,0,385,1,0,0,0,1581818391
1581818431,0,0,0,0,389,1,0,0,0,1581818392
1581818432,0,0,0,0,414,1,0,0,0,1581818393
1581818433,0,0,0,0,348,1,0,0,0,1581818394
1581818434,0,0,0,0,652,1,0,0,0,1581818395
1581818435,0,0,0,0,666,1,0,0,0,1581818396
1581818436,0,0,0,0,436,1,0,0,0,1581818397
1581818437,0,0,0,0,418,1,0,0,0,1581818398
1581818438,0,0,0,0,488,1,0,0,0,1581818399
1581818439,0,0,0,0,469,1,0,0,0,1581818400
1581818440,0,0,0,0,336,1,0,0,0,1581818401
1581818441,0,0,0,0,344,1,0,0,0,1581818402
1581818442,0,0,0,0,410,1,0,0,0,1581818403
1581818443,0,0,0,0,319,1,0,0,0,1581818404
1581818444,0,0,0,0,266,1,0,0,0,1581818405
1581818445,0,0,0,0,286,1,0,0,0,1581818406
1581818446,0,0,0,0,431,1,0,0,0,1581818407
1581818447,0,0,0,0,407,1,0,0,0,1581818408
1581818448,0,0,0,0,332,1,0,0,0,1581818409
1581818449,0,0,0,0,408,1,0,0,0,1581818410
1581818450,0,0,0,0,357,1,0,0,0,1581818411
1581818451,0,0,0,0,340,1,0,0,0,1581818412
1581818452,0,0,0,0,332,1,0,0,0,1581818413
1581818453,0,0,0,0,429,1,0,0,0,1581818414
1581818454,0,0,0,0,398,1,0,0,0,1581818415
1581818455,0,0,0,0,519,1,0,0,0,1581818416
1581818456,0,0,0,0,356,1,0,0,0,1581818417
1581818457,0,0,0,0,331,1,0,0,0,1581818418
1581818458,0,0,0,0,384,1,0,0,0,1581818419
1581818459,0,0,0,0,434,1,0,0,0,1581818420
1581818460,0,0,0,0,365,1,0,0,0,1581818421
1581818461,0,0,0,0,336,1,0,0,0,1581818422
1581818462,0,0,0,0,363,1,0,0,0,1581818423
1581818463,0,0,0,0,463,1,0,0,0,1581818424
1581818464,0,0,0,0,431,1,0,0,0,1581818424
1581818465,0,0,0,0,419,1,0,0,0,1581818425
1581818466,0,0,0,0,462,1,0,0,0,1581818426
1581818467,0,0,0,0,438,1,0,0,0,1581818427
1581818468,0,0,0,0,295,1,0,0,0,1581818428
1581818469,0,0,0,0,390,1,0,0,0,1581818429
1581818470,0,0,0,0,389,1,0,0,0,1581818430
1581818471,0,0,0,0,398,1,0,0,0,1581818431
1581818472,0,0,0,0,379,1,0,0,0,1581818432
1581818473,0,0,0,0,353,1,0,0,0,1581818433
1581818474,0,0,0,0,424,1,0,0,0,1581818434
1581818475,0,0,0,0,381,1,0,0,0,1581818435
1581818476,0,0,0,0,352,1,0,0,0,1581818436
1581818477,0,0,0,0,390,1,0,0,0,1581818437
1581818478,0,0,0,0,363,1,0,0,0,1581818438
1581818479,0,0,0,0,391,1,0,0,0,1581818439
1581818480,0,0,0,0,303,1,0,0,0,1581818440
1581818481,0,0,0,0,334,1,0,0,0,1581818441
1581818482,0,0,0,0,429,1,0,0,0,1581818442
1581818483,0,0,0,0,387,1,0,0,0,1581818443
1581818484,0,0,0,0,342,1,0,0,0,1581818444
1581818485,0,0,0,0,356,1,0,0,0,1581818445
1581818486,0,0,0,0,378,1,0,0,0,1581818446
1581818487,0,0,0,0,358,1,0,0,0,1581818447
1581818488,0,0,0,0,366,1,0,0,0,1581818448
1581818489,0,0,0,0,379,1,0,0,0,1581818449
1581818490,0,0,0,0,389,1,0,0,0,1581818450
1581818491,0,0,0,0,416,1,0,0,0,1581818451
1581818492,0,0,0,0,408,1,0,0,0,1581818452
1581818493,0,0,0,0,410,1,0,0,0,1581818453
1581818494,0,0,0,0,483,1,0,0,0,1581818454
1581818495,0,0,0,0,387,1,0,0,0,1581818455
1581818496,0,0,0,0,450,1,0,0,0,1581818456
1581818497,0,0,0,0,466,1,0,0,0,1581818457
1581818498,0,0,0,0,430,1,0,0,0,1581818458
1581818499,0,0,0,0,392,1,0,0,0,1581818459
1581818500,0,0,0,0,421,1,0,0,0,1581818460
1581818501,0,0,0,0,435,1,0,0,0,1581818461
1581818502,0,0,0,0,408,1,0,0,0,1581818462
1581818503,0,0,0,0,542,1,0,0,0,1581818463
1581818504,0,0,0,0,395,1,0,0,0,1581818464
1581818505,0,0,0,0,424,1,0,0,0,1581818465
1581818506,0,0,0,0,452,1,0,0,0,1581818466
1581818507,0,0,0,0,473,1,0,0,0,1581818467
1581818508,0,0,0,0,426,1,0,0,0,1581818468
1581818509,0,0,0,0,403,1,0,0,0,1581818469
1581818510,0,0,0,0,407,1,0,0,0,1581818470
1581818511,0,0,0,0,471,1,0,0,0,1581818471
1581818512,0,0,0,0,514,1,0,0,0,1581818472
1581818513,0,0,0,0,424,1,0,0,0,1581818473
1581818514,0,0,0,0,389,1,0,0,0,1581818474
1581818515,0,0,0,0,394,1,0,0,0,1581818475
1581818516,0,0,0,0,410,1,0,0,0,1581818476
1581818517,0,0,0,0,337,1,0,0,0,1581818477
1581818518,0,0,0,0,346,1,0,0,0,1581818478
1581818519,0,0,0,0,350,1,0,0,0,1581818479
1581818520,0,0,0,0,557,1,0,0,0,1581818480
1581818521,0,0,0,0,455,1,0,0,0,1581818481
1581818522,0,0,0,0,368,1,0,0,0,1581818482
1581818523,0,0,0,0,375,1,0,0,0,1581818483
1581818524,0,0,0,0,450,1,0,0,0,1581818484
1581818525,0,0,0,0,387,1,0,0,0,1581818485
1581818526,0,0,0,0,462,1,0,0,0,1581818486
1581818527,0,0,0,0,404,1,0,0,0,1581818487
1581818528,0,0,0,0,429,1,0,0,0,1581818488
1581818529,0,0,0,0,332,1,0,0,0,1581818489
1581818530,0,0,0,0,340,1,0,0,0,1581818490
1581818531,0,0,0,0,348,1,0,0,0,1581818491
1581818532,0,0,0,0,441,1,0,0,0,1581818492
1581818533,0,0,0,0,350,1,0,0,0,1581818493
1581818534,0,0,0,0,411,1,0,0,0,1581818494
1581818535,0,0,0,0,348,1,0,0,0,1581818495
1581818536,0,0,0,0,404,1,0,0,0,1581818496
1581818537,0,0,0,0,412,1,0,0,0,1581818497
1581818538,0,0,0,0,350,1,0,0,0,1581818498
1581818539,0,0,0,0,445,1,0,0,0,1581818499
1581818540,0,0,0,0,393,1,0,0,0,1581818500
1581818541,0,0,0,0,467,1,0,0,0,1581818501
1581818542,0,0,0,0,350,1,0,0,0,1581818502
1581818543,0,0,0,0,367,1,0,0,0,1581818503
1581818544,0,0,0,0,425,1,0,0,0,1581818504
1581818545,0,0,0,0,403,1,0,0,0,1581818505
1581818546,0,0,0,0,387,1,0,0,0,1581818506
1581818547,0,0,0,0,454,1,0,0,0,1581818507
1581818548,0,0,0,0,377,1,0,0,0,1581818508
1581818549,0,0,0,0,332,1,0,0,0,1581818509
1581818550,0,0,0,0,341,1,0,0,0,1581818510
1581818551,0,0,0,0,386,1,0,0,0,1581818511
1581818552,0,0,0,0,383,1,0,0,0,1581818512
1581818553,0,0,0,0,363,1,0,0,0,1581818513
1581818554,0,0,0,0,372,1,0,0,0,1581818514
1581818555,0,0,0,0,442,1,0,0,0,1581818515
1581818556,0,0,0,0,370,1,0,0,0,1581818516
1581818557,0,0,0,0,297,1,0,0,0,1581818517
1581818558,0,0,0,0,326,1,0,0,0,1581818518
1581818559,0,0,0,0,424,1,0,0,0,1581818519
1581818560,0,0,0,0,381,1,0,0,0,1581818520
1581818561,0,0,0,0,353,1,0,0,0,1581818521
1581818562,0,0,0,0,427,1,0,0,0,1581818522
1581818563,0,0,0,0,513,1,0,0,0,1581818523
1581818564,0,0,0,0,388,1,0,0,0,1581818524
1581818565,0,0,0,0,372,1,0,0,0,1581818525
1581818566,0,0,0,0,318,1,0,0,0,1581818526
1581818567,0,0,0,0,433,1,0,0,0,1581818527
1581818568,0,0,0,0,470,1,0,0,0,1581818528
1581818569,0,0,0,0,411,1,0,0,0,1581818529
1581818570,0,0,0,0,408,1,0,0,0,1581818530
1581818571,0,0,0,0,421,1,0,0,0,1581818531
1581818572,0,0,0,0,444,1,0,0,0,1581818532
1581818573,0,0,0,0,457,1,0,0,0,1581818533
1581818574,0,0,0,0,454,1,0,0,0,1581818534
1581818575,0,0,0,0,408,1,0,0,0,1581818535
1581818576,84,7,69,79,1820,1,152449,0,0,1581818536
1581818577,84,7,73,76,3220,1,563,0,0,1581818537
1581818578,84,7,78,120,5895,1,1438,0,0,1581818538
1581818579,84,7,78,120,10925,2,515,789,0,1581818539
1581818580,84,7,78,120,57409,2,515,789,0,1581818540
1581818581,84,7,78,120,8341,2,515,789,0,1581818541
1581818582,84,7,78,120,9376,2,515,789,0,1581818542
1581818583,84,7,83,120,41718,2,3209,0,0,1581818543
1581818584,84,7,83,120,42752,2,3209,0,0,1581818544
1581818585,84,7,83,120,5889,2,3209,0,0,1581818545
1581818586,84,7,82,120,11531,2,3375,0,0,1581818546
1581818587,84,7,82,120,7446,2,3375,0,0,1581818547
1581818588,85,8,87,154,4139,1,705,1519,0,1581818548
1581818589,85,8,87,148,3016,1,768,0,0,1581818549
1581818590,85,8,87,79,1659,1,675,0,0,1581818550
1581818591,85,8,87,79,1050,1,675,0,0,1581818551
1581818592,85,8,83,75,1025,1,718,1990,0,1581818552
1581818593,85,8,83,75,819,1,718,1990,0,1581818553
1581818594,85,8,78,84,803,1,706,1039,0,1581818554
1581818595,85,8,76,86,1164,1,840,0,0,1581818555
1581818596,85,8,75,100,23238,2,1059,0,0,1581818556
1581818597,85,8,75,100,9481,2,1059,0,0,1581818557
1581818598,85,8,75,100,3716,2,1059,0,0,1581818558
1581818599,85,8,75,100,2297,1,1059,0,0,1581818559
1581818600,85,8,78,100,1402,1,3426,0,0,1581818560
1581818601,85,8,78,100,730,1,3426,0,0,1581818561
1581818602,85,8,78,100,554,1,3426,0,0,1581818562
1581818603,85,8,78,100,460,1,3426,0,0,1581818563
1581818604,0,0,0,0,301,1,0,0,0,1581818564
1581818605,0,0,0,0,402,1,0,0,0,1581818565
1581818606,0,0,0,0,509,1,0,0,0,1581818566
1581818607,0,0,0,0,333,1,0,0,0,1581818567
1581818608,0,0,0,0,343,1,0,0,0,1581818568
1581818609,0,0,0,0,378,1,0,0,0,1581818569
1581818610,0,0,0,0,428,1,0,0,0,1581818570
1581818611,0,0,0,0,423,1,0,0,0,1581818571
1581818612,0,0,0,0,457,1,0,0,0,1581818572
1581818613,0,0,0,0,321,1,0,0,0,1581818573
1581818614,0,0,0,0,352,1,0,0,0,1581818574
1581818615,0,0,0,0,354,1,0,0,0,1581818575
1581818616,0,0,0,0,459,1,0,0,0,1581818576
1581818617,0,0,0,0,355,1,0,0,0,1581818577
1581818618,0,0,0,0,395,1,0,0,0,1581818578
1581818619,0,0,0,0,377,1,0,0,0,1581818579
1581818620,0,0,0,0,389,1,0,0,0,1581818580
1581818621,0,0,0,0,408,1,0,0,0,1581818581
1581818622,0,0,0,0,374,1,0,0,0,1581818582
1581818623,0,0,0,0,381,1,0,0,0,1581818583
1581818624,0,0,0,0,324,1,0,0,0,1581818584
1581818625,0,0,0,0,335,1,0,0,0,1581818585
1581818626,0,0,0,0,410,1,0,0,0,1581818586
1581818627,0,0,0,0,390,1,0,0,0,1581818587
1581818628,0,0,0,0,366,1,0,0,0,1581818588
1581818629,0,0,0,0,347,1,0,0,0,1581818589
1581818630,0,0,0,0,381,1,0,0,0,1581818590
1581818631,0,0,0,0,294,1,0,0,0,1581818591
1581818632,0,0,0,0,394,1,0,0,0,1581818592
1581818633,0,0,0,0,406,1,0,0,0,1581818593
1581818634,0,0,0,0,426,1,0,0,0,1581818594
1581818635,0,0,0,0,447,1,0,0,0,1581818595
1581818636,0,0,0,0,480,1,0,0,0,1581818596
1581818637,0,0,0,0,344,1,0,0,0,1581818597
1581818638,0,0,0,0,385,1,0,0,0,1581818598
1581818639,0,0,0,0,348,1,0,0,0,1581818599
1581818640,0,0,0,0,415,1,0,0,0,1581818600
1581818641,0,0,0,0,413,1,0,0,0,1581818601
1581818642,0,0,0,0,423,1,0,0,0,1581818602
1581818643,0,0,0,0,460,1,0,0,0,1581818603
1581818644,0,0,0,0,418,1,0,0,0,1581818604
1581818645,0,0,0,0,417,1,0,0,0,1581818605
1581818646,0,0,0,0,421,1,0,0,0,1581818606
1581818647,0,0,0,0,428,1,0,0,0,1581818607
1581818648,0,0,0,0,447,1,0,0,0,1581818608
1581818649,0,0,0,0,420,1,0,0,0,1581818609
1581818650,0,0,0,0,474,1,0,0,0,1581818610
1581818651,0,0,0,0,414,1,0,0,0,1581818611
1581818652,0,0,0,0,469,1,0,0,0,1581818612
1581818653,0,0,0,0,472,1,0,0,0,1581818613
1581818654,0,0,0,0,458,1,0,0,0,1581818614
1581818655,0,0,0,0,457,1,0,0,0,1581818615
1581818656,0,0,0,0,348,1,0,0,0,1581818616
1581818657,0,0,0,0,351,1,0,0,0,1581818617
1581818658,0,0,0,0,452,1,0,0,0,1581818618
1581818659,0,0,0,0,498,1,0,0,0,1581818619
1581818660,0,0,0,0,462,1,0,0,0,1581818620
1581818661,0,0,0,0,499,1,0,0,0,1581818621
1581818662,0,0,0,0,369,1,0,0,0,1581818622
1581818663,0,0,0,0,342,1,0,0,0,1581818623
1581818664,0,0,0,0,375,1,0,0,0,1581818624
1581818665,0,0,0,0,407,1,0,0,0,1581818625
1581818666,0,0,0,0,402,1,0,0,0,1581818626
1581818667,0,0,0,0,379,1,0,0,0,1581818627
1581818668,0,0,0,0,417,1,0,0,0,1581818628
1581818669,0,0,0,0,364,1,0,0,0,1581818629
1581818670,0,0,0,0,414,1,0,0,0,1581818630
1581818671,0,0,0,0,374,1,0,0,0,1581818631
1581818672,0,0,0,0,398,1,0,0,0,1581818632
1581818673,0,0,0,0,411,1,0,0,0,1581818633
1581818674,0,0,0,0,438,1,0,0,0,1581818634
1581818675,0,0,0,0,415,1,0,0,0,1581818635
1581818676,0,0,0,0,376,1,0,0,0,1581818636
1581818677,0,0,0,0,360,1,0,0,0,1581818637
1581818678,0,0,0,0,384,1,0,0,0,1581818638
1581818679,0,0,0,0,365,1,0,0,0,1581818639
1581818680,0,0,0,0,352,1,0,0,0,1581818640
1581818681,0,0,0,0,522,1,0,0,0,1581818641
1581818682,0,0,0,0,489,1,0,0,0,1581818642
1581818683,0,0,0,0,439,1,0,0,0,1581818643
1581818684,0,0,0,0,492,1,0,0,0,1581818644
1581818685,0,0,0,0,461,1,0,0,0,1581818645
1581818686,0,0,0,0,379,1,0,0,0,1581818646
1581818687,0,0,0,0,336,1,0,0,0,1581818647
1581818688,0,0,0,0,338,1,0,0,0,1581818648
1581818689,0,0,0,0,378,1,0,0,0,1581818649
1581818690,0,0,0,0,379,1,0,0,0,1581818650
1581818691,0,0,0,0,365,1,0,0,0,1581818651
1581818692,0,0,0,0,429,1,0,0,0,1581818652
1581818693,0,0,0,0,402,1,0,0,0,1581818653
1581818694,0,0,0,0,531,1,0,0,0,1581818654
1581818695,0,0,0,0,473,1,0,0,0,1581818655
1581818696,0,0,0,0,474,1,0,0,0,1581818656
1581818697,0,0,0,0,449,1,0,0,0,1581818657
1581818698,0,0,0,0,358,1,0,0,0,1581818658
1581818699,0,0,0,0,362,1,0,0,0,1581818659
1581818700,0,0,0,0,376,1,0,0,0,1581818660
1581818701,0,0,0,0,426,1,0,0,0,1581818661
1581818702,0,0,0,0,385,1,0,0,0,1581818662
1581818703,0,0,0,0,413,1,0,0,0,1581818663
1581818704,0,0,0,0,387,1,0,0,0,1581818664
1581818705,0,0,0,0,397,1,0,0,0,1581818665
1581818706,0,0,0,0,345,1,0,0,0,1581818666
1581818707,0,0,0,0,413,1,0,0,0,1581818667
1581818708,0,0,0,0,477,1,0,0,0,1581818668
1581818709,0,0,0,0,470,1,0,0,0,1581818669
1581818710,0,0,0,0,429,1,0,0,0,1581818670
1581818711,0,0,0,0,430,1,0,0,0,1581818671
1581818712,0,0,0,0,521,1,0,0,0,1581818672
1581818713,0,0,0,0,512,1,0,0,0,1581818673
1581818714,0,0,0,0,527,1,0,0,0,1581818674
1581818715,0,0,0,0,402,1,0,0,0,1581818675
1581818716,0,0,0,0,382,1,0,0,0,1581818676
1581818717,0,0,0,0,381,1,0,0,0,1581818677
1581818718,0,0,0,0,419,1,0,0,0,1581818678
1581818719,0,0,0,0,419,1,0,0,0,1581818679
1581818720,0,0,0,0,466,1,0,0,0,1581818680
1581818721,0,0,0,0,550,1,0,0,0,1581818681
1581818722,0,0,0,0,422,1,0,0,0,1581818682
1581818723,0,0,0,0,438,1,0,0,0,1581818683
1581818724,0,0,0,0,397,1,0,0,0,1581818684
1581818725,0,0,0,0,352,1,0,0,0,1581818685
1581818726,0,0,0,0,450,1,0,0,0,1581818686
1581818727,0,0,0,0,421,1,0,0,0,1581818687
1581818728,0,0,0,0,489,1,0,0,0,1581818688
1581818729,0,0,0,0,471,1,0,0,0,1581818689
1581818730,0,0,0,0,423,1,0,0,0,1581818690
1581818731,0,0,0,0,404,1,0,0,0,1581818691
1581818732,0,0,0,0,518,1,0,0,0,1581818692
1581818733,0,0,0,0,547,1,0,0,0,1581818693
1581818734,0,0,0,0,426,1,0,0,0,1581818694
1581818735,0,0,0,0,481,1,0,0,0,1581818695
1581818736,0,0,0,0,495,1,0,0,0,1581818696
1581818737,0,0,0,0,460,1,0,0,0,1581818697
1581818738,0,0,0,0,429,1,0,0,0,1581818698
1581818739,0,0,0,0,406,1,0,0,0,1581818699
1581818740,0,0,0,0,441,1,0,0,0,1581818700
1581818741,0,0,0,0,545,1,0,0,0,1581818701
1581818742,0,0,0,0,494,1,0,0,0,1581818702
1581818743,0,0,0,0,407,1,0,0,0,1581818703
1581818744,0,0,0,0,422,1,0,0,0,1581818704
1581818745,0,0,0,0,381,1,0,0,0,1581818705
1581818746,0,0,0,0,386,1,0,0,0,1581818706
1581818747,0,0,0,0,397,1,0,0,0,1581818707
1581818748,0,0,0,0,447,1,0,0,0,1581818708
1581818749,0,0,0,0,523,1,0,0,0,1581818709
1581818750,0,0,0,0,456,1,0,0,0,1581818710
1581818751,0,0,0,0,370,1,0,0,0,1581818711
1581818752,0,0,0,0,392,1,0,0,0,1581818712
1581818753,0,0,0,0,360,1,0,0,0,1581818713
1581818754,0,0,0,0,529,1,0,0,0,1581818714
1581818755,0,0,0,0,481,1,0,0,0,1581818715
1581818756,0,0,0,0,592,1,0,0,0,1581818716
1581818757,0,0,0,0,517,1,0,0,0,1581818717
1581818758,0,0,0,0,535,1,0,0,0,1581818718
1581818759,0,0,0,0,558,1,0,0,0,1581818719
1581818760,0,0,0,0,332,1,0,0,0,1581818720
1581818761,0,0,0,0,359,1,0,0,0,1581818721
1581818762,0,0,0,0,371,1,0,0,0,1581818722
1581818763,0,0,0,0,426,1,0,0,0,1581818723
1581818764,0,0,0,0,334,1,0,0,0,1581818723
1581818765,0,0,0,0,382,1,0,0,0,1581818724
1581818766,0,0,0,0,432,1,0,0,0,1581818725
1581818767,0,0,0,0,479,1,0,0,0,1581818726
1581818768,0,0,0,0,463,1,0,0,0,1581818727
1581818769,0,0,0,0,475,1,0,0,0,1581818728
1581818770,0,0,0,0,376,1,0,0,0,1581818729
1581818771,0,0,0,0,398,1,0,0,0,1581818730
1581818772,0,0,0,0,489,1,0,0,0,1581818731
1581818773,0,0,0,0,393,1,0,0,0,1581818732
1581818774,0,0,0,0,372,1,0,0,0,1581818733
1581818775,0,0,0,0,350,1,0,0,0,1581818734
1581818776,0,0,0,0,455,1,0,0,0,1581818735
1581818777,0,0,0,0,445,1,0,0,0,1581818736
